start_x,start_y,end_x,end_y
105,0,105,5
225,0,223,0
90,15,89,12
165,15,164,17
405,15,405,10
420,15,421,13
90,30,90,26
105,45,105,42
0,60,-7,60
15,60,11,57
105,60,104,57
405,60,413,60
420,60,439,59
420,75,412,75
45,90,41,88
90,90,86,87
105,90,103,88
180,90,183,92
195,90,197,89
210,90,212,89
0,105,0,102
105,105,103,102
135,105,132,104
165,105,161,110
180,105,179,108
195,105,199,104
210,105,221,105
225,105,235,102
240,105,250,105
255,105,257,104
270,105,275,105
285,105,289,104
300,105,301,102
315,105,316,108
330,105,335,107
420,105,418,102
0,120,-1,122
60,120,59,116
135,120,132,120
150,120,144,116
165,120,157,120
180,120,171,125
195,120,185,118
210,120,203,122
240,120,252,124
255,120,262,118
270,120,278,122
285,120,301,123
300,120,310,117
315,120,322,120
330,120,333,124
345,120,353,120
360,120,366,120
390,120,396,117
405,120,410,118
420,120,427,119
435,120,437,121
450,120,453,120
465,120,471,122
90,135,89,131
135,135,132,133
150,135,140,133
165,135,157,137
195,135,187,134
210,135,201,133
225,135,214,135
240,135,233,133
255,135,246,136
270,135,281,134
285,135,295,136
300,135,325,138
315,135,322,133
330,135,348,132
345,135,360,135
360,135,378,127
375,135,385,135
390,135,406,129
405,135,423,129
420,135,439,135
435,135,454,136
450,135,460,138
465,135,481,136
30,150,23,149
45,150,39,149
60,150,57,149
150,150,144,148
165,150,153,144
180,150,168,147
195,150,185,155
210,150,197,148
225,150,211,152
240,150,226,152
255,150,236,152
270,150,257,151
285,150,266,148
300,150,292,150
315,150,329,142
330,150,352,153
345,150,368,152
360,150,367,145
375,150,378,147
390,150,414,148
405,150,427,147
420,150,432,146
435,150,451,147
450,150,472,148
465,150,488,153
0,165,-3,162
45,165,42,164
120,165,117,160
135,165,130,166
150,165,137,161
165,165,149,166
180,165,165,165
195,165,175,167
210,165,195,159
225,165,207,159
240,165,224,164
255,165,242,168
270,165,251,167
285,165,261,162
300,165,287,171
315,165,315,167
330,165,349,168
345,165,371,160
360,165,364,165
375,165,377,168
390,165,401,164
405,165,426,167
420,165,437,157
435,165,443,156
450,165,472,159
465,165,497,164
0,180,3,174
45,180,44,177
75,180,74,177
90,180,89,173
105,180,101,176
120,180,117,180
135,180,115,192
150,180,124,179
165,180,143,181
180,180,158,180
195,180,182,180
210,180,193,178
225,180,207,178
240,180,222,169
255,180,231,184
270,180,247,186
285,180,263,180
300,180,288,187
315,180,298,175
330,180,322,181
345,180,332,180
360,180,345,192
375,180,373,187
390,180,390,177
405,180,420,184
420,180,418,176
435,180,443,172
450,180,473,176
465,180,491,179
0,195,0,192
15,195,13,193
30,195,23,193
45,195,38,192
60,195,51,191
75,195,59,198
90,195,75,195
105,195,96,193
120,195,113,193
135,195,114,198
150,195,124,198
165,195,137,195
180,195,159,193
195,195,176,194
210,195,199,192
225,195,206,206
240,195,229,210
255,195,231,198
270,195,247,199
285,195,268,200
300,195,284,210
315,195,289,213
330,195,313,202
345,195,324,195
360,195,342,202
375,195,382,198
390,195,368,199
405,195,403,203
420,195,412,202
435,195,443,192
450,195,467,190
465,195,484,198
0,210,-22,209
15,210,35,201
30,210,21,213
45,210,36,208
60,210,45,210
75,210,53,210
90,210,73,217
105,210,92,212
120,210,105,211
135,210,103,200
150,210,114,220
165,210,128,216
180,210,158,211
195,210,168,207
210,210,162,217
225,210,204,212
240,210,216,223
255,210,258,211
270,210,257,223
285,210,276,216
300,210,283,224
315,210,302,235
330,210,312,211
345,210,322,210
360,210,348,213
390,210,388,212
405,210,396,215
420,210,409,225
435,210,416,223
450,210,464,205
465,210,487,211
