start_x,start_y,end_x,end_y
30,0,29,-3
45,0,48,-7
60,0,61,4
75,0,76,-3
105,0,111,3
120,0,122,-4
135,0,131,0
330,0,326,0
360,0,358,-10
375,0,371,-5
45,15,48,10
60,15,59,11
75,15,75,9
90,15,94,8
105,15,107,8
120,15,120,9
150,15,150,12
210,15,209,18
315,15,313,13
375,15,373,10
390,15,383,9
405,15,400,17
420,15,412,17
75,30,75,27
90,30,95,20
105,30,105,24
120,30,120,25
150,30,152,27
270,30,267,30
300,30,303,29
315,30,312,27
330,30,329,27
345,30,347,27
375,30,373,23
390,30,388,24
405,30,407,26
420,30,422,26
75,45,76,43
90,45,92,36
105,45,105,37
120,45,120,39
135,45,134,41
150,45,149,39
165,45,166,35
180,45,178,39
195,45,192,41
225,45,227,43
240,45,238,43
300,45,300,41
345,45,347,39
360,45,363,43
375,45,375,37
390,45,392,36
405,45,406,41
420,45,419,42
15,60,25,56
30,60,35,58
45,60,45,57
75,60,78,58
90,60,93,54
105,60,106,51
120,60,122,54
135,60,135,45
150,60,150,55
165,60,166,51
180,60,182,55
195,60,193,56
210,60,211,56
225,60,227,57
240,60,237,55
270,60,269,58
285,60,281,58
300,60,305,55
315,60,316,58
330,60,331,56
345,60,349,51
360,60,362,53
375,60,378,47
390,60,395,52
405,60,393,52
420,60,376,55
435,60,436,48
450,60,448,57
465,60,465,57
15,75,13,74
30,75,28,73
45,75,41,73
75,75,78,71
90,75,97,70
105,75,109,68
120,75,123,68
135,75,137,68
150,75,152,70
165,75,168,71
180,75,181,72
195,75,196,68
210,75,213,69
225,75,226,68
240,75,242,67
255,75,255,69
270,75,267,70
285,75,289,68
300,75,308,66
315,75,320,64
330,75,335,69
345,75,351,66
360,75,365,66
375,75,380,66
390,75,390,63
405,75,400,66
420,75,412,70
435,75,422,68
450,75,452,66
465,75,472,64
0,90,1,83
15,90,17,81
30,90,26,82
45,90,53,79
60,90,63,85
75,90,77,86
90,90,90,85
105,90,105,85
120,90,121,83
135,90,137,83
150,90,152,85
165,90,169,82
180,90,184,84
195,90,203,83
210,90,214,80
225,90,227,83
240,90,244,85
255,90,257,81
270,90,273,80
285,90,286,79
300,90,301,79
315,90,320,81
330,90,331,81
345,90,347,79
360,90,363,80
375,90,379,84
390,90,396,81
405,90,410,80
420,90,423,81
435,90,434,81
450,90,454,83
465,90,470,81
0,105,1,99
15,105,17,98
30,105,31,100
45,105,50,97
60,105,64,101
75,105,79,101
90,105,93,102
105,105,106,100
120,105,120,96
135,105,138,95
150,105,152,98
165,105,165,101
180,105,181,101
195,105,203,99
210,105,218,97
225,105,236,98
240,105,249,95
255,105,263,98
270,105,278,96
285,105,295,98
300,105,306,93
315,105,320,97
330,105,332,97
345,105,349,100
360,105,365,100
375,105,378,102
390,105,398,97
405,105,413,98
420,105,422,98
435,105,438,99
450,105,455,97
465,105,468,95
0,120,2,115
15,120,19,117
30,120,34,117
45,120,48,117
60,120,64,115
75,120,77,120
90,120,93,118
105,120,111,115
120,120,124,113
135,120,137,113
150,120,147,113
165,120,163,113
180,120,177,117
195,120,189,113
210,120,208,118
225,120,229,116
240,120,249,114
255,120,268,115
270,120,277,112
285,120,299,119
300,120,303,112
315,120,321,111
330,120,342,118
345,120,360,116
360,120,372,115
375,120,379,112
390,120,397,110
405,120,415,110
420,120,432,110
435,120,443,113
450,120,464,117
465,120,477,113
0,135,4,128
15,135,20,129
30,135,35,128
45,135,49,130
60,135,64,130
75,135,79,135
90,135,94,133
105,135,111,130
120,135,126,129
135,135,136,130
150,135,140,130
165,135,160,129
180,135,176,127
195,135,190,131
210,135,205,133
225,135,219,128
240,135,237,132
255,135,253,127
270,135,276,131
285,135,293,134
300,135,306,128
315,135,333,121
330,135,346,127
345,135,352,125
360,135,381,124
375,135,378,127
390,135,409,125
405,135,424,126
420,135,442,127
435,135,460,129
450,135,474,126
465,135,492,128
0,150,6,144
15,150,21,143
30,150,38,140
45,150,49,141
60,150,58,143
75,150,79,141
90,150,95,142
105,150,109,148
120,150,118,145
135,150,141,147
150,150,149,145
165,150,158,143
180,150,169,148
195,150,188,147
210,150,201,145
225,150,220,146
240,150,229,146
255,150,249,144
270,150,261,142
285,150,300,150
300,150,307,144
315,150,321,141
330,150,354,147
345,150,377,148
360,150,397,146
375,150,382,145
390,150,410,144
405,150,424,146
420,150,448,144
435,150,468,148
450,150,464,141
465,150,481,146
0,165,11,152
15,165,23,156
30,165,35,161
45,165,52,160
60,165,65,160
75,165,83,160
90,165,97,157
105,165,108,155
120,165,125,162
135,165,133,161
150,165,142,161
165,165,167,163
180,165,161,168
195,165,176,168
210,165,195,163
225,165,212,163
240,165,223,159
255,165,244,160
270,165,252,170
285,165,268,157
300,165,293,166
315,165,321,161
330,165,339,164
345,165,355,162
360,165,374,153
375,165,375,159
390,165,412,159
405,165,426,161
420,165,453,155
435,165,474,161
450,165,470,154
465,165,483,163
0,180,6,175
15,180,24,172
30,180,37,185
45,180,50,171
60,180,59,175
75,180,71,173
90,180,85,174
105,180,97,180
120,180,125,174
135,180,122,176
150,180,141,182
180,180,168,173
195,180,186,174
210,180,195,177
225,180,211,181
240,180,226,181
255,180,245,178
270,180,263,181
285,180,277,177
300,180,292,183
315,180,309,180
330,180,331,173
345,180,342,176
360,180,361,182
390,180,412,174
405,180,423,172
420,180,454,171
435,180,475,186
450,180,496,162
465,180,485,181
0,195,2,192
15,195,12,197
30,195,18,194
45,195,34,190
60,195,49,191
75,195,53,189
90,195,73,187
105,195,105,187
120,195,112,191
135,195,110,188
150,195,125,195
165,195,144,191
180,195,162,190
195,195,172,195
210,195,198,195
225,195,211,193
240,195,222,196
255,195,236,198
270,195,253,198
285,195,279,189
300,195,288,191
315,195,299,194
330,195,322,193
345,195,329,209
360,195,354,198
390,195,374,199
405,195,398,194
420,195,419,197
435,195,438,189
450,195,450,192
465,195,474,192
0,210,0,194
15,210,1,202
30,210,16,205
45,210,6,215
60,210,46,203
75,210,54,211
90,210,73,203
105,210,97,198
120,210,109,214
135,210,111,204
150,210,147,207
165,210,137,207
180,210,155,208
195,210,179,222
210,210,196,210
225,210,212,211
240,210,229,213
255,210,242,214
270,210,261,211
285,210,274,213
300,210,289,212
315,210,308,211
330,210,316,211
345,210,330,214
360,210,348,214
375,210,380,209
390,210,395,208
405,210,399,211
420,210,428,242
435,210,436,227
