start_x,start_y,end_x,end_y
15,0,15,-5
30,0,30,-2
105,0,105,-5
120,0,120,-4
135,0,130,0
150,0,147,2
15,15,15,11
30,15,28,12
45,15,43,12
90,15,89,10
105,15,104,9
120,15,120,8
150,15,147,15
405,15,404,17
45,30,45,26
90,30,89,25
105,30,105,27
120,30,119,23
150,30,148,27
315,30,313,32
345,30,348,31
375,30,375,26
30,45,33,40
45,45,42,36
90,45,90,41
105,45,104,39
120,45,119,39
135,45,134,41
150,45,150,41
165,45,163,39
180,45,177,42
195,45,193,42
375,45,374,39
420,45,420,42
45,60,48,60
60,60,62,60
75,60,77,59
90,60,89,56
105,60,104,55
120,60,120,53
135,60,134,54
150,60,150,55
165,60,165,55
180,60,178,56
195,60,205,60
210,60,209,56
255,60,256,62
300,60,303,58
360,60,358,57
375,60,374,56
405,60,411,60
420,60,483,59
435,60,435,57
30,75,32,75
45,75,47,74
90,75,90,68
105,75,104,69
120,75,119,71
135,75,135,71
150,75,150,70
165,75,165,69
180,75,179,70
195,75,194,69
210,75,209,72
225,75,225,71
240,75,239,71
255,75,254,72
300,75,302,73
315,75,320,72
360,75,359,71
375,75,375,72
405,75,410,74
420,75,418,73
435,75,431,75
450,75,448,70
465,75,464,70
0,90,1,82
15,90,14,83
30,90,30,82
45,90,46,83
60,90,57,86
75,90,74,86
90,90,86,83
105,90,102,85
120,90,120,85
135,90,135,86
150,90,149,85
165,90,165,85
180,90,178,85
195,90,198,87
210,90,212,85
225,90,225,85
240,90,240,86
255,90,254,86
270,90,269,85
285,90,282,90
300,90,300,86
315,90,315,85
330,90,328,86
360,90,359,87
375,90,374,87
390,90,389,87
405,90,405,87
420,90,420,86
435,90,431,87
450,90,447,84
465,90,465,86
0,105,0,99
15,105,15,100
30,105,29,100
45,105,45,100
60,105,60,102
90,105,89,100
105,105,104,101
120,105,118,101
135,105,135,100
150,105,151,100
165,105,164,102
180,105,178,102
210,105,215,102
225,105,231,101
240,105,243,103
255,105,262,106
270,105,274,101
285,105,288,101
300,105,301,100
315,105,314,101
330,105,330,100
345,105,346,99
360,105,359,101
375,105,375,102
390,105,389,101
405,105,407,101
450,105,449,101
465,105,461,100
0,120,0,123
15,120,14,117
60,120,60,116
75,120,75,117
90,120,89,116
105,120,104,117
120,120,119,115
135,120,134,115
180,120,172,117
195,120,187,119
225,120,227,119
240,120,245,118
255,120,265,120
270,120,274,119
285,120,293,119
300,120,300,116
315,120,316,122
330,120,339,119
345,120,362,119
360,120,364,117
375,120,375,116
390,120,394,117
405,120,412,116
420,120,428,117
435,120,443,117
450,120,446,116
465,120,462,118
0,135,0,130
15,135,14,132
30,135,30,132
45,135,46,130
60,135,59,130
75,135,75,131
120,135,119,130
135,135,134,131
150,135,139,131
165,135,158,133
180,135,173,133
195,135,192,133
210,135,201,134
225,135,216,136
240,135,232,135
255,135,252,134
270,135,275,135
285,135,291,134
300,135,318,140
315,135,321,129
330,135,346,133
345,135,355,135
360,135,371,132
375,135,377,132
390,135,405,134
405,135,419,129
420,135,434,129
435,135,451,128
450,135,470,133
465,135,474,128
0,150,4,149
15,150,12,149
45,150,39,148
60,150,61,147
75,150,73,149
105,150,104,147
150,150,145,148
165,150,157,157
180,150,178,137
195,150,185,148
210,150,196,149
225,150,209,149
240,150,222,151
255,150,243,149
270,150,257,146
285,150,290,155
300,150,321,158
330,150,334,154
345,150,356,147
360,150,394,150
375,150,382,143
390,150,402,145
405,150,417,154
420,150,434,150
435,150,465,140
450,150,468,142
465,150,479,144
0,165,-4,164
45,165,43,163
90,165,94,164
105,165,105,162
135,165,129,160
150,165,142,164
165,165,156,167
180,165,185,157
195,165,191,163
210,165,199,165
225,165,206,156
240,165,213,162
255,165,234,164
270,165,247,168
285,165,278,162
300,165,292,168
315,165,320,168
330,165,333,163
360,165,379,159
390,165,411,154
405,165,421,164
420,165,435,164
435,165,474,156
450,165,488,158
465,165,479,157
15,180,17,176
45,180,45,177
60,180,53,174
75,180,64,181
90,180,73,181
105,180,100,181
135,180,123,177
150,180,139,181
165,180,150,181
180,180,160,179
195,180,183,179
210,180,194,181
225,180,208,185
240,180,227,179
255,180,239,185
270,180,258,184
285,180,275,185
300,180,288,182
315,180,308,181
330,180,325,179
345,180,335,181
360,180,343,199
390,180,432,175
405,180,416,177
420,180,424,180
435,180,472,167
450,180,502,189
465,180,470,172
0,195,-3,205
15,195,3,198
30,195,12,188
45,195,28,190
60,195,43,193
75,195,56,199
90,195,64,196
105,195,98,192
135,195,110,196
150,195,130,193
165,195,145,194
180,195,162,195
195,195,179,194
210,195,193,194
225,195,209,195
240,195,224,194
255,195,238,201
270,195,255,198
285,195,276,200
300,195,288,198
315,195,313,197
330,195,325,196
345,195,323,206
360,195,346,203
375,195,369,196
390,195,369,198
405,195,403,192
435,195,440,188
450,195,461,192
465,195,466,199
0,210,-21,217
15,210,-7,215
30,210,3,207
45,210,14,214
60,210,32,219
75,210,48,205
90,210,65,210
105,210,93,211
120,210,96,210
135,210,120,205
150,210,138,205
165,210,141,223
180,210,164,210
195,210,172,207
210,210,191,215
225,210,208,214
240,210,226,213
255,210,242,215
270,210,260,213
285,210,275,214
300,210,288,216
315,210,308,212
330,210,317,213
345,210,333,213
360,210,351,215
375,210,373,212
390,210,388,212
405,210,398,212
420,210,419,222
435,210,433,215
