start_x,start_y,end_x,end_y
15,0,15,5
60,0,60,2
120,0,120,3
135,0,137,1
360,0,357,3
15,15,15,19
60,15,59,18
75,15,75,18
90,15,90,17
120,15,120,17
135,15,137,15
315,15,318,14
90,30,90,34
315,30,318,29
330,30,332,29
15,60,17,61
330,60,327,59
345,60,342,60
75,75,77,75
270,75,270,72
0,90,3,89
60,90,60,86
75,90,75,87
90,90,86,88
105,90,103,88
180,90,181,92
0,105,0,101
60,105,60,102
105,105,101,100
120,105,118,103
180,105,180,109
195,105,196,103
210,105,216,106
225,105,231,102
240,105,247,101
255,105,259,105
270,105,273,105
315,105,316,107
330,105,333,105
0,120,-4,122
75,120,75,117
90,120,90,116
120,120,119,117
150,120,144,120
165,120,162,119
180,120,175,118
195,120,185,122
210,120,201,118
225,120,223,118
240,120,244,120
255,120,268,122
270,120,282,121
285,120,296,123
300,120,306,117
315,120,318,121
330,120,341,119
345,120,353,118
360,120,365,118
375,120,376,117
390,120,396,117
405,120,408,116
420,120,420,117
435,120,444,122
450,120,454,118
465,120,466,127
60,135,60,132
75,135,75,130
120,135,120,132
135,135,135,131
150,135,140,132
165,135,157,134
195,135,183,134
210,135,200,130
225,135,216,130
240,135,230,136
255,135,249,133
270,135,284,135
285,135,297,138
300,135,319,135
315,135,326,129
330,135,362,125
345,135,362,134
360,135,374,132
375,135,384,134
390,135,406,131
405,135,422,130
420,135,440,132
435,135,454,136
450,135,464,139
465,135,480,136
0,150,2,148
30,150,28,147
45,150,37,149
60,150,52,148
75,150,70,149
90,150,88,148
105,150,105,144
150,150,144,146
165,150,150,149
180,150,165,148
195,150,184,149
210,150,201,150
225,150,211,149
240,150,227,146
255,150,239,151
270,150,256,152
285,150,268,149
300,150,286,148
315,150,337,143
330,150,355,146
345,150,365,150
360,150,371,156
375,150,376,131
390,150,404,141
405,150,422,145
420,150,426,148
435,150,449,146
450,150,471,146
465,150,485,148
0,165,-1,163
30,165,28,162
45,165,39,162
60,165,55,160
75,165,73,163
90,165,86,162
120,165,118,158
135,165,130,166
150,165,132,161
165,165,151,163
180,165,165,158
195,165,178,163
210,165,184,169
225,165,205,168
240,165,225,170
255,165,240,171
270,165,250,166
285,165,264,164
300,165,282,172
315,165,317,168
330,165,343,167
345,165,358,160
360,165,365,160
390,165,410,171
405,165,415,159
420,165,435,158
435,165,456,165
450,165,480,165
465,165,491,170
0,180,0,177
45,180,43,176
75,180,73,176
90,180,85,175
105,180,93,179
135,180,118,180
150,180,127,176
165,180,141,178
180,180,156,177
195,180,177,176
210,180,189,178
225,180,207,183
240,180,226,180
255,180,230,176
270,180,245,183
285,180,267,183
300,180,283,184
315,180,302,175
330,180,325,176
345,180,329,175
360,180,343,178
375,180,372,187
390,180,405,184
405,180,422,177
420,180,423,188
435,180,447,179
450,180,480,176
465,180,490,192
15,195,12,194
30,195,27,192
45,195,43,190
60,195,48,193
75,195,61,196
90,195,72,196
105,195,100,192
120,195,116,189
135,195,105,192
150,195,122,194
165,195,138,201
180,195,156,195
195,195,175,194
210,195,198,190
225,195,208,198
240,195,229,198
255,195,233,192
270,195,242,195
285,195,265,196
300,195,284,205
315,195,296,212
330,195,303,196
345,195,320,194
360,195,338,195
375,195,371,196
390,195,376,200
405,195,397,197
420,195,426,211
435,195,440,193
450,195,455,192
465,195,490,195
0,210,-14,220
15,210,8,211
30,210,22,210
45,210,38,208
60,210,45,209
75,210,65,211
90,210,73,209
105,210,94,205
120,210,110,207
135,210,113,206
150,210,125,223
165,210,144,210
180,210,160,209
195,210,173,208
210,210,158,197
225,210,209,212
240,210,227,216
255,210,262,211
270,210,259,205
285,210,273,209
300,210,284,212
315,210,305,224
330,210,307,211
345,210,318,207
360,210,341,217
375,210,377,208
405,210,399,217
420,210,412,211
435,210,419,213
450,210,453,205
465,210,497,229
