start_x,start_y,end_x,end_y
15,0,17,2
30,0,33,6
45,0,44,9
60,0,60,6
120,0,119,4
135,0,134,5
15,15,20,20
30,15,30,22
45,15,44,22
60,15,61,16
90,15,92,21
105,15,104,23
120,15,119,21
135,15,135,20
150,15,149,17
405,15,406,13
420,15,421,14
30,30,29,33
45,30,46,32
75,30,77,33
90,30,92,37
105,30,106,36
120,30,120,34
135,30,135,33
270,30,267,33
285,30,285,33
375,30,377,28
390,30,394,29
405,30,406,28
30,45,29,46
45,45,44,47
60,45,62,44
75,45,78,48
90,45,92,48
120,45,120,50
135,45,134,50
150,45,149,49
240,45,243,43
270,45,271,47
330,45,330,42
360,45,362,45
375,45,377,45
405,45,408,41
420,45,422,40
15,60,15,64
30,60,31,68
45,60,47,63
90,60,92,63
105,60,107,64
120,60,120,65
135,60,135,64
150,60,151,62
165,60,165,61
180,60,181,61
225,60,226,62
240,60,242,61
300,60,302,59
390,60,391,57
405,60,417,55
420,60,429,58
435,60,426,56
465,60,466,56
15,75,18,76
75,75,75,77
90,75,91,77
105,75,107,78
120,75,123,79
135,75,136,77
150,75,153,78
165,75,165,76
180,75,180,77
195,75,197,76
300,75,301,72
315,75,316,73
330,75,330,69
345,75,349,71
360,75,360,69
375,75,376,73
390,75,390,68
405,75,405,70
420,75,420,72
435,75,432,73
450,75,452,68
465,75,468,69
0,90,0,95
15,90,18,94
30,90,29,93
45,90,47,93
60,90,62,94
75,90,76,93
90,90,87,93
105,90,105,95
120,90,120,92
135,90,136,92
150,90,152,93
180,90,183,89
195,90,203,93
210,90,212,87
225,90,226,87
240,90,242,89
255,90,256,88
270,90,272,91
285,90,287,90
300,90,300,85
315,90,316,83
330,90,330,84
345,90,346,83
360,90,362,84
375,90,377,82
390,90,392,84
405,90,409,84
420,90,424,86
435,90,434,86
450,90,451,82
465,90,466,83
0,105,0,109
15,105,15,108
30,105,31,109
45,105,48,109
60,105,62,109
75,105,75,108
90,105,92,107
135,105,133,103
180,105,181,100
195,105,205,105
210,105,223,106
225,105,237,103
240,105,252,99
255,105,266,104
270,105,276,102
285,105,293,104
300,105,302,100
315,105,316,99
330,105,333,102
345,105,348,97
360,105,364,100
375,105,380,99
390,105,394,96
405,105,408,97
420,105,420,97
435,105,438,99
450,105,455,97
465,105,466,93
0,120,1,127
15,120,17,123
30,120,31,124
45,120,47,124
60,120,61,125
75,120,76,124
90,120,92,122
105,120,107,121
120,120,123,120
135,120,138,122
150,120,146,121
180,120,174,119
195,120,187,125
210,120,214,121
225,120,230,118
240,120,252,114
255,120,268,113
270,120,272,114
285,120,296,115
300,120,306,118
315,120,321,115
330,120,335,120
345,120,348,118
360,120,371,115
375,120,381,111
390,120,398,115
405,120,421,109
420,120,432,113
435,120,437,108
450,120,460,109
465,120,474,108
0,135,4,139
15,135,19,139
30,135,35,139
45,135,50,136
60,135,64,136
75,135,78,137
90,135,92,137
105,135,107,139
120,135,123,137
135,135,140,132
180,135,175,134
225,135,222,134
240,135,232,129
255,135,248,133
270,135,278,133
285,135,302,135
300,135,311,129
315,135,339,126
330,135,338,130
345,135,365,129
360,135,376,126
375,135,391,126
390,135,409,123
405,135,421,123
420,135,440,124
435,135,467,116
450,135,469,124
465,135,483,122
0,150,5,153
15,150,23,152
30,150,33,150
45,150,49,149
60,150,62,150
90,150,93,149
105,150,110,151
120,150,121,152
135,150,138,152
165,150,160,144
180,150,170,150
195,150,191,148
210,150,202,145
225,150,214,144
240,150,225,146
255,150,242,148
270,150,265,143
285,150,278,145
300,150,301,144
315,150,322,143
330,150,360,144
345,150,386,148
360,150,392,135
375,150,386,141
390,150,406,141
405,150,425,150
420,150,443,133
435,150,457,134
450,150,468,140
465,150,492,142
0,165,5,164
15,165,19,164
30,165,35,165
45,165,51,166
60,165,66,164
75,165,79,164
90,165,102,164
105,165,110,162
120,165,121,162
135,165,137,160
150,165,144,165
165,165,158,167
180,165,177,167
195,165,189,168
210,165,200,160
225,165,216,158
240,165,224,160
255,165,241,161
270,165,255,160
285,165,273,161
300,165,296,161
315,165,314,152
330,165,335,153
345,165,405,165
360,165,398,145
375,165,375,160
390,165,403,158
405,165,436,159
420,165,464,162
435,165,462,163
450,165,475,154
465,165,493,157
0,180,6,183
15,180,21,185
30,180,35,177
45,180,55,180
60,180,66,178
75,180,78,179
90,180,78,181
105,180,96,178
120,180,122,181
135,180,124,176
150,180,136,177
165,180,158,178
180,180,174,182
195,180,189,177
210,180,202,174
225,180,217,177
240,180,232,178
255,180,245,175
270,180,256,172
285,180,295,160
300,180,296,176
315,180,313,173
330,180,320,175
345,180,342,173
360,180,346,179
375,180,376,171
390,180,394,167
405,180,415,175
420,180,440,173
435,180,451,178
450,180,470,153
465,180,490,170
0,195,13,196
15,195,14,200
30,195,24,187
45,195,37,189
60,195,54,192
75,195,67,198
90,195,66,185
105,195,107,190
120,195,129,190
135,195,105,192
150,195,139,188
165,195,139,191
180,195,156,190
195,195,180,187
210,195,207,192
225,195,212,185
240,195,224,192
255,195,239,190
270,195,260,188
285,195,289,183
300,195,285,192
315,195,311,192
330,195,319,191
345,195,343,186
360,195,353,191
375,195,373,188
390,195,376,185
405,195,394,188
420,195,427,198
435,195,441,187
450,195,463,183
465,195,483,184
0,210,-4,208
15,210,6,210
30,210,17,217
45,210,39,201
60,210,60,201
75,210,57,216
90,210,73,223
105,210,91,221
120,210,117,209
135,210,93,207
150,210,144,217
165,210,148,208
180,210,159,216
195,210,186,203
210,210,202,210
225,210,215,209
240,210,231,210
255,210,256,205
270,210,269,207
285,210,281,206
300,210,300,217
315,210,310,206
330,210,321,208
345,210,338,205
360,210,364,214
375,210,378,205
390,210,394,201
405,210,409,211
420,210,424,216
435,210,441,212
465,210,466,208
